timestamp,value-0,value-1,value-2,reconstructionError-0,reconstructionError-1,reconstructionError-2,is_anomaly
0,-0.0258916266267248,0.8070841053545774,0.9275299289220904,0.526119589805603,0.2181651592254638,0.3461354970932007,0
1,0.3551860003843508,0.2909216746846444,0.8655552472702818,0.0956528782844543,0.1132668480277061,0.2619913816452026,0
2,0.972662166518077,0.0958753778948682,1.2144679434896597,0.2918102741241455,0.6505762338638306,0.3340092301368713,0
3,0.9332187752449744,0.6423892120362559,0.9884981618737804,0.0309747979044914,0.062580332159996,0.0412219278514385,0
4,0.3583876748650604,0.5057448890096286,1.051660484362754,0.173764020204544,0.1057096049189567,0.2309672534465789,0
5,-0.0713918672758658,-0.0229538725760144,0.9935066659039936,0.3453091084957123,0.3111504912376404,0.7225894927978516,0
6,0.307290482628519,0.5287551135232961,0.9141961048758922,0.1514353603124618,0.0672987699508667,0.207829400897026,0
7,0.9703860785499604,0.655613242706353,0.8763796530872692,0.0340579189360141,0.0486863031983375,0.0302589833736419,0
8,0.8950548894918315,0.0735607338653452,1.1553191685033717,0.255607008934021,0.5965915322303772,0.3367697894573211,0
9,0.3701892670805917,0.2989123719420268,0.985938988789585,0.1332588344812393,0.157841145992279,0.2885394096374511,0
10,-0.0240086506134854,0.7189322588432235,0.9796179830234272,0.5114818811416626,0.1983147114515304,0.3712475895881653,0
11,0.3272166336929508,0.2808161585023474,0.97828260057798,0.1474096179008484,0.161386489868164,0.3128763735294342,0
12,0.9033038385798888,0.0758022788140656,1.1715534182294585,0.2615965604782104,0.6092461943626404,0.3396691977977752,0
13,0.9112069243738392,0.6273866877812162,0.995370104491865,0.0306574683636426,0.0663484036922454,0.0465567521750927,0
14,0.2719943977866461,0.4379174209616782,0.8750077064351003,0.1417964398860931,0.0752919539809227,0.2422435581684112,0
15,0.0102256323643668,0.0198738029254246,0.9960407994197512,0.3048334419727325,0.2913008630275726,0.6404517889022827,0
16,0.391920704351787,0.4569379326873544,0.9546674297232088,0.1152827069163322,0.0852724909782409,0.2058252543210983,0
17,0.8519876184252455,0.6866952292480433,0.8332478689349242,0.0071409731172025,0.0174529422074556,0.0251566059887409,0
18,0.7918093736846243,0.0863792917085118,0.942124255475418,0.1677441298961639,0.4012494683265686,0.2791963219642639,0
19,0.3220540634547519,0.264959703541021,1.0103805491893796,0.1632880419492721,0.1832961142063141,0.3340904414653778,0
20,0.081702655350482,0.7524669293063811,0.9821826054152458,0.4257815778255462,0.1615033596754074,0.2969506978988647,0
21,0.3365362174076581,0.2207841969506716,0.9485863258812692,0.1342096924781799,0.1781958043575287,0.328590989112854,0
22,0.9371244748796224,0.0827781959508717,1.0087059625617432,0.2436708062887191,0.5159037113189697,0.2861265540122986,0
23,0.9347640500561653,0.669251393709682,0.974434730665584,0.0253449380397796,0.0498902797698974,0.0338577553629875,0
24,0.349265961542863,0.5053951177322155,1.1034250314387637,0.2018458843231201,0.1250363439321518,0.2519009113311767,0
25,-0.0025864215553422,-0.0160306713834745,1.0716590934128989,0.3598912954330444,0.3589746654033661,0.7113721370697021,0
26,0.3332104853184084,0.4188688147445435,1.0843047058090571,0.1946121752262115,0.1477001160383224,0.2857167720794678,0
27,0.9260037972400368,0.6820340434150644,0.8894709557845217,0.019014062359929,0.0333717986941337,0.0258293133229017,0
28,0.911200940532292,0.0687114064725001,0.9547512911950952,0.2305310666561126,0.486395925283432,0.2834766507148742,0
29,0.3520551386938298,0.2779645136267717,1.058222465292334,0.1710220426321029,0.2005352824926376,0.3316766619682312,0
30,-0.052768739559516,0.7441920555125395,0.8070442031816857,0.4472719132900238,0.1890848278999328,0.3417945504188537,0
31,0.3777196739200837,0.2574637492020601,0.9976190331794392,0.1370709240436554,0.184683009982109,0.3094091713428497,0
32,0.9285277005642693,0.064499773116389,0.9823461169166968,0.2454943060874939,0.5162538886070251,0.2918215692043304,0
